ID,general_infoq5_organization,general_infoq1_province,general_infoq3_gps,general_info_q3_gps_latitude,general_info_q3_gps_longitude,general_info_q3_gps_altitude,general_info_q3_gps_precision,general_infoq4_date_assessment,S1_headOfHouseholdq1_5_hh_mem,S1_headOfHouseholdq1_6_hh_total,S1_headOfHouseholdnew_born_male,S1_headOfHouseholdnew_born_fema,S1_headOfHouseholdchildren_6_18,S1_hhh_children_6_18_f,S1_headOfHouseholdadult_19_59_m,S1_headOfHouseholdadult_19_59_f,S1_headOfHouseholdelders_60_abv,S1_hhh_60_abv_f,S1_headOfHouseholdtotal_mem,S2_AdditionalVulnerabilityq2_1_,S2_AdditionalVulnerabilityq2_2_,S2_AdditionalVulnerabilityq2_3_,S2_AdditionalVulnerabilityq2_4_,S2_AdditionalVulnerabilityq2_5_,S2_AdditionalVulnerabilityunacc,S2_AdditionalVulnerabilityemoti,S2_AdditionalVulnerabilitychild,S2_AdditionalVulnerabilityq2_7_,S3_GEN_ASSESSq3_1_disp_categ,S3_GEN_ASSESSq3_2_origin_countr,S3_GEN_ASSESSorigin_country_oth,S3_GEN_ASSESSq3_2_1_province_or,S3_GEN_ASSESSq3_3_disp_cat_date,S3_GEN_ASSESSq3_4_can_go_origin,S3_GEN_ASSESSq3_4_1_if_no,S3_GEN_ASSESSq3_4_1_other,S3_GEN_ASSESSq3_5_received_assi,S3_GEN_ASSESSq3_5_1_assistance_,S3_GEN_ASSESSboys_attending_sch,S3_GEN_ASSESSgirls_attending_sc,S3_GEN_ASSESSq3_7_reasons_child,S3_GEN_ASSESSq3_7_reasons_dis,S3_GEN_ASSESSq3_7_reasons_lang,S3_GEN_ASSESSq3_7_reasons_doc,S3_GEN_ASSESSq3_7_reasons_cost,S3_GEN_ASSESSq3_7_reasons_sec,S3_GEN_ASSESSq3_7_reasons_oth,S3_GEN_ASSESSq3_7_reasons_work,S3_GEN_ASSESSq3_7_reasons_none,S4_financial_ASSESSq4_1_main_so,S4_financial_ASSESSmale_breadwi,S4_financial_ASSESSfemale_bread,S4_financial_ASSESSq4_3_income_,S4_financial_ASSESSq4_4_income_,S4_financial_ASSESSq4_5_new_deb,S5_FOOD_ASSESSq5_1_access_marke,S5_FOOD_ASSESSq5_2_distance_mar,S5_FOOD_ASSESSq5_2_dismin,S5_FOOD_ASSESSq3_food_coping_st,S5_FOOD_ASSESSq3_fcs_rely,S5_FOOD_ASSESSq3_fcs_borrow,S5_FOOD_ASSESSq3_fcs_limit,S5_FOOD_ASSESSq3_fcs_restrict,S5_FOOD_ASSESSq3_fcs_reduced,S5_FOOD_ASSESSq3_fcs_sent,S5_FOOD_ASSESSq5_6_1_less_food,S5_FOOD_ASSESSq5_6_2_borrow_foo,S5_FOOD_ASSESSq5_6_3_limit_food,S5_FOOD_ASSESSq5_6_4_restrict_o,S5_FOOD_ASSESSq5_6_5_reduced_ea,S5_FOOD_ASSESSq5_6_6_male_child,S5_FOOD_ASSESSq5_6_6_female_chi,S5_FOOD_ASSESSq5_4_family_mem_a,S5_FOOD_ASSESSq5_4_famaff_w,S5_FOOD_ASSESSq5_4_famaff_m,S5_FOOD_ASSESSq5_4_famaff_c,S5_FOOD_ASSESSq5_5_food_stocks,S5_FOOD_ASSESSq5_6_nutrition_pr,S5_FOOD_ASSESSq5_10_nutrition_p,S6_washq6_1_drinking_water,S6_washq6_1_bathing_water,S6_washq6_1_cooking_water,S6_washq6_2_main_source_water,S6_washq6_2_main_source_waterH,S6_washq6_2_main_source_waterD,S6_washq6_2_main_source_waterS,S6_washq6_2_main_source_waterP,S6_washq6_2_main_source_waterK,S6_washq6_2_main_source_watero,S6_washq6_2_1_other,S6_washq6_3_1byfoot,S6_washq6_3_1bytransport,S6_washq6_4_mem_principally_col,S6_washq6_5_latrine_available,S6_washq6_6_latrine_type,S7_SHELTERq7_1_accomodation,S7_SHELTERq7_2_acc_arrangement,S7_SHELTERq7_3_number_rooms,S7_SHELTERq7_4_if_rented_amount,S7_SHELTERq7_5_need,S7_SHELTERq7_5_needkitchen_equ,S7_SHELTERq7_5_needfuel,S7_SHELTERq7_5_needwarm_cloths,S7_SHELTERq7_5_needblanket,S7_SHELTERq7_5_needwater_conta,S7_SHELTERq7_5_needhygiene_sup,S7_SHELTERq7_5_needother,S7_SHELTERq7_5_1_other,S7_SHELTERq7_6_stat_house,s8_prioritiesFirst,s8_prioritiesSecond,s8_prioritiesthird
AFG,NGO2,Balkh,,,,,,29.08.2017,7,1,1,1,1,2,1,1,0,0,7,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,25.06.2017,no,conflict_insec,,no,,1,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,7000,3000,more_8000,yes,0,5,rely,1,0,0,0,0,0,5,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,14,1,Women @ children,yes,family_lat,personal_house,Rented,4,1300,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,4,1,1,1,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,25.06.2017,no,conflict_insec,,no,,0,0,other,0,0,0,0,0,1,0,0,Daily worker,1,0,4000,2000,between_2000_8000,yes,0,6,rely,1,0,0,0,0,0,6,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,13,1,Women @ children,yes,family_lat,host,Hosted,1,,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,4,1,1,1,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,05.03.2017,no,conflict_insec,,no,,0,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,5000,3000,between_2000_8000,yes,2,30,rely,1,0,0,0,0,0,6,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring ,7,0,Women,yes,family_lat,host,Rented,1,300,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,8,1,1,1,1,2,1,1,0,1,8,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,05.03.2017,no,conflict_insec,,no,,1,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,6000,3000,more_8000,yes,2,30,rely,1,0,0,0,0,0,5,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,7,0,Women @ children,yes,family_lat,host,Rented,2,600,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,8,1,1,1,2,2,1,1,0,0,8,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,05.03.2017,no,no_shelter,,no,,2,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,6000,3000,more_8000,yes,2,30,rely,1,0,0,0,0,0,5,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,8,0,Women @ children,yes,family_lat,host,Rented,2,600,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,9,1,1,1,1,1,1,2,1,1,9,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,05.03.2017,no,conflict_insec,,no,,1,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,7000,4000,more_8000,yes,2,30,rely,1,0,0,0,0,0,5,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,8,0,Women @ children,yes,family_lat,personal_house,Rented,3,1000,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,4,1,0,2,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,05.03.2017,no,conflict_insec,,no,,0,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,4000,2000,between_2000_8000,yes,0,5,rely,1,0,0,0,0,0,5,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,12,1,Women,yes,family_lat,host,Hosted,1,,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,5,1,0,0,1,2,1,1,0,0,5,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,05.03.2017,no,conflict_insec,,no,,1,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,6000,3000,between_2000_8000,yes,2,30,rely,1,0,0,0,0,0,5,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,8,0,Children,yes,family_lat,personal_house,Rented,2,600,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,8,1,1,0,2,2,1,1,0,1,8,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,04.05.2017,no,conflict_insec,,no,,2,0,none,0,0,0,0,0,0,0,1,Daily worker,2,0,7000,4000,more_8000,yes,2,30,rely,1,0,0,0,0,0,6,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,7,0,Children,yes,family_lat,personal_house,Rented,3,1200,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,6,1,2,0,1,1,1,1,0,0,6,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,03.05.2017,no,conflict_insec,,no,,2,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,6000,3000,more_8000,yes,2,30,rely,1,0,0,0,0,0,5,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,8,0,Women @ children,yes,family_lat,personal_house,Rented,2,600,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,5,1,1,1,0,0,1,1,0,1,5,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,10.04.2017,no,conflict_insec,,no,,0,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,5000,2000,between_2000_8000,yes,2,30,rely,1,0,0,0,0,0,5,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,8,0,Women,yes,family_lat,personal_house,Rented,2,500,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,5,1,0,2,0,0,1,1,1,0,5,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,04.05.2017,no,conflict_insec,,no,,0,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,5000,3000,between_2000_8000,yes,2,30,rely,1,0,0,0,0,0,6,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,7,0,Women @ children,yes,family_lat,personal_house,Rented,2,700,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,3,1,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,10.04.2017,no,conflict_insec,,no,,0,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,5000,2000,between_2000_8000,yes,2,30,rely,1,0,0,0,0,0,6,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,8,0,Women,yes,family_lat,host,Hosted,1,,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,6,1,0,0,2,2,1,1,0,0,6,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,05.04.2017,no,conflict_insec,,no,,2,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,7000,4000,between_2000_8000,yes,2,30,rely,1,0,0,0,0,0,5,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,7,0,Children,yes,family_lat,personal_house,Rented,3,700,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,6,1,0,2,1,1,1,1,0,0,6,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,05.03.2017,no,conflict_insec,,no,,1,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,6000,3000,between_2000_8000,yes,2,30,rely,1,0,0,0,0,0,6,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,9,0,Children,yes,family_lat,personal_house,Rented,3,800,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,7,1,1,2,1,1,1,1,0,0,7,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,10.04.2017,no,conflict_insec,,no,,0,0,cost,0,0,0,1,0,0,0,0,Daily worker,1,0,5000,2000,more_8000,yes,2,30,rely,1,0,0,0,0,0,4,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,8,0,Children,yes,family_lat,personal_house,Rented,2,600,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,8,1,0,0,2,2,1,1,1,1,8,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,10.04.2017,no,conflict_insec,,no,,2,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,7000,3000,more_8000,yes,2,30,rely,1,0,0,0,0,0,5,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,8,0,Children,yes,family_lat,personal_house,Rented,3,800,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,12,2,2,2,1,2,2,2,0,1,12,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,10.04.2017,no,conflict_insec,,no,,0,0,cost,0,0,0,1,0,0,0,0,Daily worker,2,0,7000,4000,more_8000,yes,2,30,rely,1,0,0,0,0,0,5,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,9,0,Children,yes,family_lat,personal_house,Rented,3,1200,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,8,1,2,0,4,0,1,1,0,0,8,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,10.04.2017,no,conflict_insec,,no,,4,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,8000,4000,more_8000,yes,2,30,rely,1,0,0,0,0,0,6,,,,,,,women men children,1,1,1,Less_than_a_week,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,8,0,Children,yes,family_lat,personal_house,Rented,4,1000,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,8,1,2,1,1,2,1,1,0,0,8,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,10.04.2017,no,conflict_insec,,no,,2,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,7000,3000,more_8000,yes,2,30,rely,1,0,0,0,0,0,5,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,8,0,Children,yes,family_lat,personal_house,Rented,3,1300,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,9,1,2,2,0,1,1,1,1,1,9,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,25.06.2017,no,conflict_insec,,no,,2,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,7000,4000,more_8000,yes,3,40,rely,1,0,0,0,0,0,5,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,6,0,Women @ children,yes,family_lat,host,Rented,2,600,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,3,1,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,25.06.2017,no,conflict_insec,,no,,0,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,5000,2000,between_2000_8000,yes,3,40,rely,1,0,0,0,0,0,6,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,6,0,Women,yes,family_lat,host,Rented,1,300,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,6,1,2,0,0,2,1,1,0,0,6,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,25.06.2017,no,conflict_insec,,no,,1,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,6000,3000,between_2000_8000,yes,3,40,rely,1,0,0,0,0,0,5,,,,,,,women men children,1,1,1,Less_than_a_week,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,7,0,Women @ children,yes,family_lat,personal_house,Rented,2,600,kitchen_equipments fuel warm_cloths blanket water_containers hygiene_supp,1,1,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,6,1,1,0,1,1,1,1,0,1,6,0,0,0,0,0,0,0,0,,conf_idp,,,Bamyan,25.07.2017,no,conflict_insec,,no,,0,0,other,0,0,0,0,0,1,0,0,Daily worker,1,0,5000,2000,more_8000,yes,4,55,rely,1,0,0,0,0,0,4,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,6,0,Women @ children,yes,family_lat,host,Rented,2,500,kitchen_equipments fuel warm_cloths blanket water_containers hygiene_supp,1,1,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,4,1,1,1,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,28.07.2017,no,conflict_insec,,no,,0,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,5000,2500,between_2000_8000,yes,4,55,rely,1,0,0,0,0,0,6,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,7,0,Women @ children,yes,family_lat,host,Rented,1,300,kitchen_equipments fuel warm_cloths blanket water_containers hygiene_supp,1,1,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,8,1,2,1,1,1,1,1,0,1,8,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,25.06.2017,no,conflict_insec,,no,,0,0,cost,0,0,0,1,0,0,0,0,Daily worker,1,0,6000,3000,more_8000,yes,4,55,rely,1,0,0,0,0,0,4,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,6,0,Women @ children,no,,personal_house,Rented,3,700,kitchen_equipments fuel warm_cloths blanket water_containers hygiene_supp,1,1,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,4,1,1,1,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,15.04.2017,no,conflict_insec,,no,,0,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,5000,2000,between_2000_8000,yes,3,45,rely,1,0,0,0,0,0,4,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,10,0,Women @ children,yes,family_lat,host,Hosted,1,,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,5,1,0,1,1,2,0,1,0,0,5,0,1,0,0,0,0,0,0,,conf_idp,,,Wardak,03.03.2017,no,conflict_insec,,no,,0,0,cost,0,0,0,1,0,0,0,0,Daily worker,0,1,4000,2000,more_8000,yes,2,30,rely,1,0,0,0,0,0,4,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,8,0,Women @ children,yes,family_lat,host,Hosted,1,,kitchen_equipments fuel warm_cloths blanket water_containers hygiene_supp,1,1,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,3,1,0,1,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,,conf_idp,,,Wardak,03.03.2017,no,conflict_insec,,no,,0,0,cost,0,0,0,1,0,0,0,0,Daily worker,0,1,3000,1000,between_2000_8000,yes,2,30,rely,1,0,0,0,0,0,3,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,8,0,Women @ children,yes,family_lat,host,Hosted,1,,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,4,1,1,1,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,03.03.2017,no,conflict_insec,,no,,0,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,5000,2500,between_2000_8000,yes,2,30,rely,1,0,0,0,0,0,5,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,8,0,Women @ children,yes,family_lat,host,Hosted,1,,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,5,1,0,0,1,2,1,1,0,0,5,0,1,0,0,0,0,0,0,,conf_idp,,,Wardak,03.03.2017,no,conflict_insec,,no,,0,0,cost,0,0,0,1,0,0,0,0,Daily worker,0,1,4000,2000,more_8000,yes,2,30,rely,1,0,0,0,0,0,4,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,9,0,Women @ children,yes,family_lat,host,Rented,1,300,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,5,1,1,1,0,1,1,1,0,0,5,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,03.03.2017,no,conflict_insec,,no,,0,0,work,0,0,0,0,0,0,1,0,Daily worker,1,0,5000,2000,more_8000,yes,2,30,rely,1,0,0,0,0,0,4,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,7,0,Women @ children,yes,family_lat,personal_house,Rented,2,600,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,6,1,1,0,1,2,1,1,0,0,6,0,0,0,0,0,0,0,0,,conf_idp,,,Wardak,25.06.2017,no,conflict_insec,,no,,2,1,none,0,0,0,0,0,0,0,1,Daily worker,1,0,6000,3000,more_8000,yes,0,5,rely,1,0,0,0,0,0,6,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,9,0,Children,yes,family_lat,personal_house,Rented,2,800,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,29.08.2017,5,1,1,0,2,1,0,1,0,0,5,0,1,0,0,0,0,0,0,,conf_idp,,,Wardak,25.06.2017,no,conflict_insec,,no,,2,1,none,0,0,0,0,0,0,0,1,Daily worker,0,1,4000,2000,more_8000,yes,0,5,rely,1,0,0,0,0,0,4,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,8,0,Children,yes,family_lat,host,Hosted,1,,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,30.08.2017,6,1,1,0,2,1,1,1,0,0,6,0,0,0,0,0,0,0,0,,conf_idp,,,Bamyan,25.04.2017,no,conflict_insec,,no,,2,1,none,0,0,0,0,0,0,0,1,Daily worker,1,0,6000,4000,between_2000_8000,yes,0,6,rely,1,0,0,0,0,0,6,,,,,,,women men children,1,1,1,Less_than_a_week,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,9,0,Children,yes,family_lat,personal_house,Rented,3,700,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,30.08.2017,4,1,1,1,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,,conf_idp,,,Bamyan,25.04.2017,no,conflict_insec,,no,,0,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,5000,2500,between_2000_8000,yes,0,5,rely,1,0,0,0,0,0,6,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,8,0,Children,yes,family_lat,host,Hosted,1,,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,30.08.2017,7,1,1,1,2,1,1,1,0,0,7,0,0,0,0,0,0,0,0,,conf_idp,,,Bamyan,25.04.2017,no,conflict_insec,,no,,2,1,none,0,0,0,0,0,0,0,1,Daily worker,1,0,7000,4000,more_8000,yes,0,6,rely,1,0,0,0,0,0,6,,,,,,,women men children,1,1,1,Less_than_a_week,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,9,0,Children,yes,family_lat,personal_house,Rented,3,1200,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
AFG,NGO2,Balkh,,,,,,30.08.2017,3,1,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,,conf_idp,,,Bamyan,25.04.2017,no,conflict_insec,,no,,0,0,none,0,0,0,0,0,0,0,1,Daily worker,1,0,4000,2000,between_2000_8000,yes,0,6,rely,1,0,0,0,0,0,6,,,,,,,women men children,1,1,1,No_Stocks,no,,yes,yes,yes,other,0,0,0,0,0,1,Spring,8,0,Children,yes,family_lat,host,Hosted,1,,kitchen_equipments warm_cloths blanket water_containers hygiene_supp,1,0,1,1,1,1,0,,,Food,NFIs,other
